zip_code,state,county,lat,lon,city,population,median_income,median_age,housing_units,density,pop_color,income_color,age_color,housing_color,density_color
18054,PA,Lehigh,40.3534,-75.4351,Green Lane,21662.0,72314.0,39.0,5113.0,1860.0,#7eb6d3,#00c800,#ffaf00,#ff9370,#da9cda
18055,PA,Lehigh,40.5817,-75.3255,Hellertown,17842.0,82433.0,36.0,7013.0,1662.0,#8bbfd8,#00b700,#ffba00,#ff8566,#da9dda
18056,PA,Lehigh,40.4491,-75.5491,Hereford,14737.0,58252.0,41.0,6112.0,1876.0,#95c7dc,#00df00,#ffa900,#ff8c6b,#da9cda
18058,PA,Lehigh,40.8999,-75.476,Kunkletown,20885.0,67011.0,36.0,4797.0,1472.0,#81b8d4,#00d100,#ffba00,#ff9572,#db9ddb
18059,PA,Lehigh,40.7177,-75.5335,Laurys Station,21003.0,72074.0,40.0,8728.0,1757.0,#80b7d4,#00c800,#ffac00,#ff795c,#da9dda
18060,PA,Lehigh,40.509,-75.4471,Limeport,33807.0,80599.0,36.0,13050.0,4435.0,#5698c2,#00ba00,#ffba00,#ff5a45,#d698d6
18062,PA,Lehigh,40.5285,-75.5666,Macungie,14804.0,63830.0,40.0,6004.0,1463.0,#95c6dc,#00d600,#ffac00,#ff8d6b,#db9ddb
18063,PA,Lehigh,40.7825,-75.1735,Martins Creek,12764.0,77357.0,37.0,7708.0,1406.0,#9ccbdf,#00c000,#ffb600,#ff8162,#db9ddb
18064,PA,Lehigh,40.745,-75.3199,Nazareth,20112.0,76520.0,38.0,6718.0,1325.0,#83bad5,#00c100,#ffb300,#ff8867,#db9ddb
18065,PA,Lehigh,40.6967,-75.6116,Neffs,13519.0,61093.0,38.0,5305.0,2455.0,#99c9de,#00da00,#ffb300,#ff926f,#d99bd9
18066,PA,Lehigh,40.6545,-75.7417,New Tripoli,16471.0,65474.0,38.0,4782.0,1455.0,#8fc2da,#00d300,#ffb300,#ff9572,#db9ddb
18067,PA,Lehigh,40.6998,-75.4874,Northampton,15841.0,64141.0,41.0,4912.0,1896.0,#92c4db,#00d500,#ffa900,#ff9471,#da9cda
18068,PA,Lehigh,40.4865,-75.5202,Old Zionsville,19904.0,63675.0,41.0,7447.0,1495.0,#84bad5,#00d600,#ffa900,#ff8263,#db9ddb
18069,PA,Lehigh,40.6248,-75.5974,Orefield,21203.0,68561.0,36.0,8347.0,1250.0,#80b7d3,#00ce00,#ffba00,#ff7c5e,#db9edb
18070,PA,Lehigh,40.4317,-75.5331,Palm,21083.0,68324.0,37.0,8044.0,1584.0,#80b7d4,#00ce00,#ffb600,#ff7e60,#da9dda
18071,PA,Lehigh,40.817,-75.6011,Palmerton,12074.0,73826.0,37.0,5981.0,1638.0,#9ecde0,#00c500,#ffb600,#ff8d6b,#da9dda
18072,PA,Lehigh,40.8518,-75.2701,Pen Argyl,19561.0,72772.0,36.0,5337.0,1308.0,#85bbd6,#00c700,#ffba00,#ff916f,#db9ddb
18073,PA,Lehigh,40.3911,-75.4866,Pennsburg,20209.0,61598.0,37.0,7633.0,1531.0,#83b9d5,#00d900,#ffb600,#ff8162,#da9dda
18074,PA,Lehigh,40.3157,-75.5022,Perkiomenville,17749.0,64297.0,37.0,6105.0,1218.0,#8bbfd8,#00d500,#ffb600,#ff8c6b,#db9edb
18076,PA,Lehigh,40.3758,-75.4846,Red Hill,14799.0,68591.0,40.0,6801.0,1499.0,#95c6dc,#00ce00,#ffac00,#ff8767,#db9ddb
18077,PA,Lehigh,40.5782,-75.2191,Riegelsville,21339.0,63722.0,41.0,7295.0,1122.0,#7fb7d3,#00d600,#ffa900,#ff8364,#db9edb
18078,PA,Lehigh,40.6819,-75.6239,Schnecksville,17516.0,73656.0,37.0,7631.0,2085.0,#8cc0d8,#00c600,#ffb600,#ff8162,#da9cda
18079,PA,Lehigh,40.7455,-75.6592,Slatedale,16424.0,68342.0,37.0,6334.0,2041.0,#90c2da,#00ce00,#ffb600,#ff8a69,#da9cda
18080,PA,Lehigh,40.7345,-75.6186,Slatington,32277.0,73400.0,39.0,12083.0,2379.0,#5b9cc5,#00c600,#ffaf00,#ff614a,#d99bd9
18081,PA,Lehigh,40.5565,-75.2893,Springtown,17016.0,76616.0,39.0,5464.0,1429.0,#8ec1d9,#00c100,#ffaf00,#ff916e,#db9ddb
18083,PA,Lehigh,40.754,-75.2621,Stockertown,20337.0,61975.0,41.0,7568.0,1291.0,#83b9d5,#00d900,#ffa900,#ff8263,#db9ddb
18084,PA,Lehigh,40.3278,-75.454,Sumneytown,21456.0,77817.0,38.0,8418.0,1497.0,#7fb6d3,#00bf00,#ffb300,#ff7b5e,#db9ddb
18085,PA,Lehigh,40.7406,-75.2549,Tatamy,21388.0,75360.0,42.0,8728.0,6233.0,#7fb6d3,#00c300,#ffa500,#ff795c,#d394d3
18086,PA,Lehigh,40.7361,-75.5449,Treichlers,21768.0,58253.0,41.0,7267.0,2092.0,#7eb6d3,#00df00,#ffa900,#ff8464,#da9cda
18087,PA,Lehigh,40.5482,-75.5961,Trexlertown,17217.0,72614.0,40.0,7883.0,1300.0,#8dc1d9,#00c700,#ffac00,#ff7f61,#db9ddb
18088,PA,Lehigh,40.7615,-75.5657,Walnutport,18317.0,65832.0,37.0,8647.0,1875.0,#89bed7,#00d200,#ffb600,#ff7a5d,#da9cda
18091,PA,Lehigh,40.8169,-75.3264,Wind Gap,19969.0,58778.0,40.0,8716.0,1760.0,#84bad5,#00de00,#ffac00,#ff795c,#da9dda
18092,PA,Lehigh,40.4734,-75.5261,Zionsville,18273.0,58854.0,36.0,6413.0,1821.0,#89bed7,#00de00,#ffba00,#ff8a69,#da9cda
18098,PA,Lehigh,40.5395,-75.4969,Emmaus,14912.0,76657.0,37.0,5846.0,2068.0,#95c6dc,#00c100,#ffb600,#ff8e6c,#da9cda
18099,PA,Lehigh,40.5395,-75.4969,Emmaus,16827.0,62401.0,35.0,6953.0,1573.0,#8ec1d9,#00d800,#ffbd00,#ff8666,#da9dda
18101,PA,Lehigh,40.6026,-75.4691,Allentown,12289.0,61313.0,41.0,8652.0,1316.0,#9dccdf,#00da00,#ffa900,#ff7a5d,#db9ddb
18102,PA,Lehigh,40.6068,-75.4781,Allentown,15037.0,57831.0,40.0,5560.0,1454.0,#94c6dc,#00df00,#ffac00,#ff906e,#db9ddb
18103,PA,Lehigh,40.5891,-75.4645,Allentown,15325.0,70135.0,37.0,7829.0,1354.0,#93c5db,#00cb00,#ffb600,#ff8061,#db9ddb
18104,PA,Lehigh,40.6018,-75.5225,Allentown,20372.0,58006.0,36.0,8738.0,1612.0,#83b9d5,#00df00,#ffba00,#ff795c,#da9dda
18105,PA,Lehigh,40.6084,-75.4902,Allentown,13762.0,74354.0,35.0,5815.0,1936.0,#98c9dd,#00c500,#ffbd00,#ff8e6c,#da9cda
18106,PA,Lehigh,40.5824,-75.5911,Allentown,18086.0,59549.0,40.0,5689.0,1524.0,#8abed8,#00dd00,#ffac00,#ff8f6d,#da9dda
18109,PA,Lehigh,40.6366,-75.4405,Allentown,19740.0,63963.0,35.0,8304.0,1035.0,#85bad5,#00d500,#ffbd00,#ff7c5f,#db9edb
18195,PA,Lehigh,40.5843,-75.6248,Allentown,35067.0,64744.0,38.0,13034.0,2845.0,#5295c1,#00d400,#ffb300,#ff5a45,#d89bd8
18901,PA,Montgomery,40.3054,-75.1489,Doylestown,21825.0,95581.0,40.0,7264.0,1844.0,#7eb5d3,#00a200,#ffac00,#ff8464,#da9cda
18902,PA,Montgomery,40.3477,-75.0968,Doylestown,21411.0,100242.0,43.0,8973.0,1187.0,#7fb6d3,#009a00,#ffa200,#ff775b,#db9edb
18910,PA,Montgomery,40.4259,-75.1791,Bedminster,16856.0,76998.0,39.0,5903.0,5927.0,#8ec1d9,#00c000,#ffaf00,#ff8d6c,#d495d4
18911,PA,Montgomery,40.3695,-75.2482,Blooming Glen,18961.0,86327.0,40.0,8174.0,1489.0,#87bcd6,#00b100,#ffac00,#ff7d5f,#db9ddb
18912,PA,Montgomery,40.3237,-75.0599,Buckingham,16859.0,85933.0,40.0,9372.0,2478.0,#8ec1d9,#00b200,#ffac00,#ff7559,#d99bd9
18913,PA,Montgomery,40.3865,-75.0627,Carversville,17588.0,105503.0,41.0,7609.0,2020.0,#8cc0d8,#009200,#ffa900,#ff8162,#da9cda
18914,PA,Montgomery,40.2892,-75.2149,Chalfont,19669.0,128470.0,38.0,7114.0,2592.0,#85bbd5,#006c00,#ffb300,#ff8565,#d99bd9
18915,PA,Montgomery,40.2728,-75.2563,Colmar,14813.0,91266.0,41.0,7523.0,1803.0,#95c6dc,#00a900,#ffa900,#ff8263,#da9dda
18916,PA,Montgomery,40.3545,-75.1327,Danboro,23039.0,110938.0,42.0,9739.0,2117.0,#7ab2d1,#008900,#ffa500,#ff7257,#da9cda
18917,PA,Montgomery,40.375,-75.2045,Dublin,15395.0,107303.0,41.0,9620.0,1098.0,#93c5db,#008f00,#ffa900,#ff7357,#db9edb
18918,PA,Montgomery,40.32,-75.3742,Earlington,20624.0,85516.0,43.0,7298.0,7713.0,#82b8d4,#00b200,#ffa200,#ff8364,#d191d1
18920,PA,Montgomery,40.5087,-75.0804,Erwinna,19365.0,85088.0,43.0,8933.0,1589.0,#86bbd6,#00b300,#ffa200,#ff785b,#da9dda
18921,PA,Montgomery,40.5337,-75.1788,Ferndale,20588.0,106809.0,43.0,8359.0,2390.0,#82b8d4,#009000,#ffa200,#ff7c5e,#d99bd9
18922,PA,Montgomery,40.2923,-75.0591,Forest Grove,37947.0,99950.0,38.0,14862.0,4346.0,#488ebd,#009b00,#ffb300,#ff4d3b,#d698d6
18923,PA,Montgomery,40.3578,-75.1711,Fountainville,18843.0,84866.0,43.0,8288.0,2036.0,#88bdd7,#00b300,#ffa200,#ff7c5f,#da9cda
18924,PA,Montgomery,40.3081,-75.3586,Franconia,14758.0,99355.0,40.0,8940.0,1763.0,#95c7dc,#009c00,#ffac00,#ff785b,#da9dda
18925,PA,Montgomery,40.2945,-75.0649,Furlong,13728.0,109529.0,41.0,5430.0,1227.0,#99c9dd,#008b00,#ffa900,#ff916e,#db9edb
18927,PA,Montgomery,40.3235,-75.2548,Hilltown,19302.0,84038.0,42.0,6504.0,2221.0,#86bcd6,#00b500,#ffa500,#ff8968,#d99cd9
18928,PA,Montgomery,40.336,-75.0429,Holicong,15865.0,90204.0,39.0,5829.0,2356.0,#91c4db,#00ab00,#ffaf00,#ff8e6c,#d99bd9
18929,PA,Montgomery,40.2566,-75.0961,Jamison,21659.0,87414.0,39.0,5311.0,1376.0,#7eb6d3,#00af00,#ffaf00,#ff926f,#db9ddb
18930,PA,Montgomery,40.531,-75.2117,Kintnersville,33626.0,114758.0,38.0,12856.0,3179.0,#5699c3,#008300,#ffb300,#ff5c46,#d89ad8
18931,PA,Montgomery,40.3286,-75.1028,Lahaska,16253.0,107030.0,43.0,5657.0,1510.0,#90c3da,#008f00,#ffa200,#ff8f6d,#da9dda
18932,PA,Montgomery,40.2888,-75.2555,Line Lexington,20915.0,104363.0,45.0,8489.0,1818.0,#81b8d4,#009400,#ff9b00,#ff7b5e,#da9cda
18933,PA,Montgomery,40.3286,-75.1028,Lumberville,13692.0,85496.0,41.0,5830.0,1740.0,#99c9dd,#00b200,#ffa900,#ff8e6c,#da9dda
18934,PA,Montgomery,40.3494,-75.0676,Mechanicsville,31743.0,122775.0,39.0,12279.0,2913.0,#5d9dc5,#007600,#ffaf00,#ff6049,#d89ad8
18935,PA,Montgomery,40.437,-75.3988,Milford Square,14208.0,97212.0,40.0,6298.0,2422.0,#97c8dd,#009f00,#ffac00,#ff8b6a,#d99bd9
18936,PA,Montgomery,40.2241,-75.231,Montgomeryville,18173.0,102434.0,40.0,7833.0,1342.0,#8abed7,#009700,#ffac00,#ff8061,#db9ddb
18938,PA,Montgomery,40.3556,-74.9839,New Hope,16141.0,95384.0,45.0,6238.0,1782.0,#91c3da,#00a200,#ff9b00,#ff8b6a,#da9dda
18940,PA,Montgomery,40.263,-74.9555,Newtown,13841.0,105987.0,43.0,8452.0,1579.0,#98c9dd,#009100,#ffa200,#ff7b5e,#da9dda
18942,PA,Montgomery,40.4592,-75.157,Ottsville,37967.0,91390.0,41.0,15673.0,10384.0,#488ebd,#00a900,#ffa900,#ff4836,#cd8ccd
18943,PA,Montgomery,40.269,-75.0094,Penns Park,22515.0,106698.0,40.0,6841.0,1404.0,#7bb4d2,#009000,#ffac00,#ff8767,#db9ddb
18944,PA,Montgomery,40.3765,-75.2648,Perkasie,16944.0,108942.0,39.0,6354.0,1421.0,#8ec1d9,#008c00,#ffaf00,#ff8a69,#db9ddb
18946,PA,Montgomery,40.2962,-75.0057,Pineville,36312.0,119179.0,40.0,15050.0,6652.0,#4e92bf,#007c00,#ffac00,#ff4c3a,#d393d3
18947,PA,Montgomery,40.4262,-75.1074,Pipersville,24414.0,101790.0,40.0,9104.0,1902.0,#75afcf,#009800,#ffac00,#ff775a,#da9cda
18949,PA,Montgomery,40.388,-75.1425,Plumsteadville,13798.0,91342.0,45.0,5701.0,1364.0,#98c9dd,#00a900,#ff9b00,#ff8f6d,#db9ddb
18950,PA,Montgomery,40.4226,-75.0663,Point Pleasant,22611.0,125594.0,40.0,8720.0,3905.0,#7bb4d2,#007100,#ffac00,#ff795c,#d799d7
18951,PA,Montgomery,40.4411,-75.3507,Quakertown,16065.0,92338.0,42.0,5909.0,1457.0,#91c3da,#00a700,#ffa500,#ff8d6c,#db9ddb
18953,PA,Montgomery,40.5154,-75.161,Revere,15486.0,107889.0,43.0,9093.0,1825.0,#93c5db,#008e00,#ffa200,#ff775a,#da9cda
18954,PA,Montgomery,40.2167,-75.0029,Richboro,26738.0,86120.0,43.0,9469.0,4385.0,#6daacc,#00b100,#ffa200,#ff7458,#d698d6
18955,PA,Montgomery,40.4796,-75.3146,Richlandtown,19494.0,109214.0,42.0,5418.0,2022.0,#85bbd6,#008c00,#ffa500,#ff916e,#da9cda
18956,PA,Montgomery,40.2628,-75.0157,Rushland,20803.0,89357.0,42.0,5555.0,2175.0,#81b8d4,#00ac00,#ffa500,#ff906e,#d99cd9
18957,PA,Montgomery,40.3029,-75.4486,Salford,19819.0,107509.0,43.0,6684.0,1179.0,#84bad5,#008f00,#ffa200,#ff8867,#db9edb
18958,PA,Montgomery,40.2904,-75.4355,Salfordville,28703.0,127851.0,45.0,9918.0,5083.0,#67a5c9,#006d00,#ff9b00,#ff7156,#d596d5
18960,PA,Montgomery,40.362,-75.319,Sellersville,21197.0,100747.0,41.0,6140.0,1669.0,#80b7d3,#009a00,#ffa900,#ff8c6a,#da9dda
18962,PA,Montgomery,40.3445,-75.2687,Silverdale,44504.0,80744.0,42.0,15420.0,14579.0,#327fb4,#00ba00,#ffa500,#ff4938,#c685c6
18963,PA,Montgomery,40.3807,-75.0082,Solebury,18034.0,87813.0,45.0,8306.0,1897.0,#8abfd8,#00af00,#ff9b00,#ff7c5f,#da9cda
18964,PA,Montgomery,40.2884,-75.341,Souderton,14641.0,98496.0,39.0,6312.0,1325.0,#96c7dc,#009d00,#ffaf00,#ff8a69,#db9ddb
18966,PA,Montgomery,40.1868,-75.0071,Southampton,22069.0,108210.0,40.0,7657.0,9699.0,#7db5d2,#008d00,#ffac00,#ff8162,#ce8ece
18968,PA,Montgomery,40.439,-75.4371,Spinnerstown,19505.0,96492.0,43.0,5373.0,2255.0,#85bbd6,#00a000,#ffa200,#ff916f,#d99cd9
18969,PA,Montgomery,40.3205,-75.352,Telford,15961.0,92432.0,43.0,6088.0,1547.0,#91c4da,#00a700,#ffa200,#ff8c6b,#da9dda
18970,PA,Montgomery,40.4107,-75.3782,Trumbauersville,39323.0,82597.0,43.0,13735.0,13138.0,#448bbb,#00b700,#ffa200,#ff5541,#c887c8
18971,PA,Montgomery,40.347,-75.377,Tylersport,23864.0,83899.0,40.0,5940.0,2139.0,#77b0d0,#00b500,#ffac00,#ff8d6b,#da9cda
18972,PA,Montgomery,40.5411,-75.1259,Upper Black Eddy,13367.0,90550.0,41.0,5551.0,1539.0,#9acade,#00aa00,#ffa900,#ff906e,#da9dda
18974,PA,Montgomery,40.2067,-75.0905,Warminster,31346.0,101417.0,43.0,11283.0,8706.0,#5e9ec6,#009800,#ffa200,#ff674e,#cf90cf
18976,PA,Montgomery,40.2464,-75.1354,Warrington,22896.0,89935.0,39.0,5443.0,1799.0,#7ab3d1,#00ab00,#ffaf00,#ff916e,#da9dda
18977,PA,Montgomery,40.2849,-74.8778,Washington Crossing,23286.0,102776.0,39.0,7955.0,1822.0,#79b2d1,#009600,#ffaf00,#ff7f61,#da9cda
18979,PA,Montgomery,40.3107,-75.4488,Woxall,17184.0,89124.0,39.0,6007.0,2291.0,#8dc1d9,#00ac00,#ffaf00,#ff8d6b,#d99cd9
18980,PA,Montgomery,40.2742,-75.0205,Wycombe,15871.0,108190.0,40.0,7293.0,1617.0,#91c4db,#008d00,#ffac00,#ff8364,#da9dda
18981,PA,Montgomery,40.4843,-75.3938,Zionhill,13958.0,109838.0,42.0,6240.0,2326.0,#98c8dd,#008b00,#ffa500,#ff8b6a,#d99cd9
18991,PA,Montgomery,40.3286,-75.1028,Warminster,15199.0,85200.0,39.0,9419.0,2417.0,#94c5db,#00b300,#ffaf00,#ff7459,#d99bd9
19001,PA,Montgomery,40.1238,-75.1148,Abington,18448.0,89607.0,40.0,5447.0,2496.0,#89bed7,#00ac00,#ffac00,#ff916e,#d99bd9
19002,PA,Montgomery,40.1809,-75.2156,Ambler,13859.0,107735.0,44.0,5534.0,1206.0,#98c9dd,#008e00,#ff9e00,#ff906e,#db9edb
19003,PA,Montgomery,40.002,-75.2966,Ardmore,14028.0,93425.0,45.0,5499.0,2030.0,#98c8dd,#00a500,#ff9b00,#ff906e,#da9cda
19004,PA,Montgomery,40.0118,-75.2342,Bala Cynwyd,15161.0,103638.0,40.0,6978.0,1307.0,#94c6dc,#009500,#ffac00,#ff8666,#db9ddb
19006,PA,Montgomery,40.1284,-75.0607,Huntingdon Valley,18148.0,92677.0,45.0,9392.0,1597.0,#8abed7,#00a700,#ff9b00,#ff7459,#da9dda
19007,PA,Montgomery,40.1159,-74.8536,Bristol,14476.0,90430.0,40.0,5421.0,1340.0,#96c7dc,#00aa00,#ffac00,#ff916e,#db9ddb
19008,PA,Montgomery,39.9747,-75.3602,Broomall,23892.0,110726.0,39.0,9002.0,2342.0,#77b0d0,#008900,#ffaf00,#ff775b,#d99cd9
19009,PA,Montgomery,40.135,-75.0623,Bryn Athyn,15673.0,89495.0,40.0,7135.0,2360.0,#92c4db,#00ac00,#ffac00,#ff8565,#d99bd9
19010,PA,Montgomery,40.0236,-75.3295,Bryn Mawr,51380.0,55071.0,34.0,22096.0,13252.0,#1c6eab,#00e400,#ffc100,#ff1a13,#c887c8
19012,PA,Montgomery,40.0603,-75.1048,Cheltenham,16774.0,100221.0,40.0,8041.0,2358.0,#8ec2d9,#009a00,#ffac00,#ff7e60,#d99bd9
19013,PA,Montgomery,39.8498,-75.3747,Chester,57901.0,43906.0,39.0,25767.0,17108.0,#065ea2,#00f600,#ffaf00,#ff0000,#c280c2
19014,PA,Montgomery,39.8643,-75.4332,Aston,20775.0,104706.0,44.0,8949.0,1569.0,#81b8d4,#009300,#ff9e00,#ff785b,#da9dda
19015,PA,Montgomery,39.8654,-75.3885,Brookhaven,24027.0,89866.0,44.0,7392.0,1909.0,#76b0d0,#00ab00,#ff9e00,#ff8364,#da9cda
19016,PA,Montgomery,39.934,-75.406,Chester,33149.0,63150.0,36.0,12780.0,15471.0,#589ac3,#00d700,#ffba00,#ff5c46,#c583c5
19017,PA,Montgomery,39.8901,-75.4755,Chester Heights,17038.0,86691.0,44.0,6170.0,2509.0,#8ec1d9,#00b000,#ff9e00,#ff8b6a,#d99bd9
19018,PA,Montgomery,39.9218,-75.2876,Clifton Heights,22254.0,93846.0,43.0,9741.0,1700.0,#7cb4d2,#00a500,#ffa200,#ff7257,#da9dda
19019,PA,Montgomery,40.0018,-75.1179,Philadelphia,19283.0,39529.0,38.0,7830.0,3866.0,#86bcd6,#00fd00,#ffb300,#ff8061,#d799d7
19020,PA,Montgomery,40.1109,-74.9378,Bensalem,14167.0,110979.0,41.0,8761.0,1360.0,#97c8dd,#008900,#ffa900,#ff795c,#db9ddb
19021,PA,Montgomery,40.0933,-74.8991,Croydon,15757.0,95722.0,44.0,9600.0,1470.0,#92c4db,#00a200,#ff9e00,#ff7358,#db9ddb
19022,PA,Montgomery,39.8685,-75.3374,Crum Lynne,38095.0,47752.0,34.0,15800.0,44662.0,#488ebd,#00f000,#ffc100,#ff4736,#984c98
19023,PA,Montgomery,39.9176,-75.2696,Darby,22388.0,99245.0,44.0,8118.0,2333.0,#7cb4d2,#009c00,#ff9e00,#ff7e60,#d99cd9
19025,PA,Montgomery,40.1431,-75.1624,Dresher,54632.0,62217.0,37.0,23231.0,12835.0,#1166a6,#00d800,#ffb600,#ff120d,#c988c9
19026,PA,Montgomery,39.9503,-75.304,Drexel Hill,20743.0,91439.0,39.0,8085.0,1820.0,#81b8d4,#00a900,#ffaf00,#ff7e60,#da9cda
19027,PA,Montgomery,40.075,-75.1315,Elkins Park,14235.0,97981.0,43.0,7385.0,1821.0,#97c8dd,#009e00,#ffa200,#ff8364,#da9cda
19028,PA,Montgomery,39.9748,-75.4505,Edgemont,50994.0,70220.0,32.0,20174.0,32129.0,#1d6fab,#00cb00,#ffc800,#ff271e,#ab64ab
19029,PA,Montgomery,39.8621,-75.2971,Essington,20854.0,100804.0,44.0,8869.0,1408.0,#81b8d4,#009900,#ff9e00,#ff785c,#db9ddb
19030,PA,Montgomery,40.1748,-74.8519,Fairless Hills,15677.0,85613.0,39.0,7686.0,1475.0,#92c4db,#00b200,#ffaf00,#ff8162,#db9ddb
19031,PA,Montgomery,40.1068,-75.2115,Flourtown,48129.0,54299.0,32.0,20150.0,38042.0,#2676af,#00e500,#ffc800,#ff281e,#a259a2
19032,PA,Montgomery,39.8905,-75.2821,Folcroft,22131.0,88068.0,42.0,5742.0,2016.0,#7db5d2,#00ae00,#ffa500,#ff8f6d,#da9cda
19033,PA,Montgomery,39.8901,-75.3296,Folsom,18111.0,103257.0,42.0,6709.0,1239.0,#8abed8,#009500,#ffa500,#ff8867,#db9edb
19034,PA,Montgomery,40.1386,-75.2022,Fort Washington,44475.0,54087.0,33.0,17595.0,20988.0,#327fb4,#00e600,#ffc400,#ff3a2c,#bc79bc
19035,PA,Montgomery,40.0451,-75.2821,Gladwyne,16685.0,106321.0,43.0,9531.0,1834.0,#8fc2d9,#009000,#ffa200,#ff7358,#da9cda
19036,PA,Montgomery,39.9048,-75.2946,Glenolden,13898.0,106969.0,41.0,8813.0,2101.0,#98c9dd,#008f00,#ffa900,#ff795c,#da9cda
19037,PA,Montgomery,39.934,-75.406,Glen Riddle Lima,18587.0,42079.0,36.0,8278.0,8418.0,#88bdd7,#00f900,#ffba00,#ff7c5f,#d090d0
19038,PA,Montgomery,40.1096,-75.155,Glenside,23170.0,104145.0,42.0,9001.0,1957.0,#79b2d1,#009400,#ffa500,#ff775b,#da9cda
19039,PA,Montgomery,39.9432,-75.4694,Gradyville,22096.0,87132.0,42.0,8099.0,2459.0,#7db5d2,#00b000,#ffa500,#ff7e60,#d99bd9
19040,PA,Montgomery,40.1785,-75.1072,Hatboro,43817.0,63556.0,34.0,19415.0,35836.0,#3580b5,#00d600,#ffc100,#ff2d22,#a55da5
19041,PA,Montgomery,40.0097,-75.3121,Haverford,16154.0,110517.0,45.0,8379.0,2280.0,#91c3da,#008a00,#ff9b00,#ff7c5e,#d99cd9
19043,PA,Montgomery,39.9003,-75.3087,Holmes,24450.0,43433.0,34.0,9937.0,9084.0,#75afcf,#00f700,#ffc100,#ff7156,#cf8fcf
19044,PA,Montgomery,40.1821,-75.1479,Horsham,23386.0,104356.0,42.0,5771.0,1239.0,#79b2d0,#009400,#ffa500,#ff8e6c,#db9edb
19046,PA,Montgomery,40.098,-75.1078,Jenkintown,29439.0,44416.0,36.0,11670.0,9129.0,#64a3c8,#00f500,#ffba00,#ff644c,#cf8fcf
19047,PA,Montgomery,40.1813,-74.9104,Langhorne,16997.0,108057.0,45.0,9057.0,1645.0,#8ec1d9,#008e00,#ff9b00,#ff775b,#da9dda
19048,PA,Montgomery,40.1735,-74.9246,Langhorne,15217.0,93447.0,44.0,5572.0,1242.0,#94c5db,#00a500,#ff9e00,#ff906e,#db9edb
19049,PA,Montgomery,40.1746,-74.9227,Langhorne,29101.0,47122.0,32.0,12930.0,5924.0,#66a4c9,#00f100,#ffc800,#ff5b45,#d495d4
19050,PA,Montgomery,39.9375,-75.2637,Lansdowne,22729.0,92581.0,41.0,5907.0,1709.0,#7bb3d1,#00a700,#ffa900,#ff8d6c,#da9dda
19052,PA,Montgomery,39.8942,-75.4456,Lenni,40433.0,47127.0,39.0,18148.0,18671.0,#4088ba,#00f100,#ffaf00,#ff3629,#c07dc0
19053,PA,Montgomery,40.1547,-74.9904,Feasterville Trevose,18611.0,93997.0,42.0,6714.0,2151.0,#88bdd7,#00a500,#ffa500,#ff8867,#d99cd9
19054,PA,Montgomery,40.1681,-74.8231,Levittown,24332.0,102043.0,45.0,6114.0,2133.0,#75afcf,#009700,#ff9b00,#ff8c6b,#da9cda
19055,PA,Montgomery,40.1483,-74.8371,Levittown,19958.0,66795.0,32.0,7873.0,13288.0,#84bad5,#00d100,#ffc800,#ff7f61,#c887c8
19056,PA,Montgomery,40.1519,-74.8826,Levittown,18983.0,86806.0,42.0,9145.0,2117.0,#87bcd6,#00b000,#ffa500,#ff765a,#da9cda
19057,PA,Montgomery,40.1434,-74.8614,Levittown,14192.0,100621.0,44.0,8060.0,2388.0,#97c8dd,#009a00,#ff9e00,#ff7e60,#d99bd9
19058,PA,Montgomery,40.1551,-74.8288,Levittown,59814.0,47794.0,35.0,23488.0,53228.0,#005aa0,#00f000,#ffbd00,#ff100c,#8a3c8a
19060,PA,Montgomery,39.852,-75.5007,Garnet Valley,22027.0,108140.0,44.0,7002.0,1418.0,#7db5d2,#008e00,#ff9e00,#ff8666,#db9ddb
19061,PA,Montgomery,39.8295,-75.4354,Marcus Hook,55396.0,66276.0,36.0,22507.0,58969.0,#0e64a5,#00d200,#ffba00,#ff1711,#823282
19063,PA,Montgomery,39.9188,-75.3991,Media,14852.0,109529.0,45.0,9143.0,1244.0,#95c6dc,#008b00,#ff9b00,#ff765a,#db9edb
19064,PA,Montgomery,39.9296,-75.3338,Springfield,34843.0,71160.0,34.0,15669.0,19601.0,#5296c1,#00ca00,#ffc100,#ff4837,#be7bbe
19065,PA,Montgomery,39.9211,-75.3861,Media,21244.0,103493.0,40.0,9672.0,1509.0,#80b7d3,#009500,#ffac00,#ff7257,#da9dda
19066,PA,Montgomery,40.003,-75.2503,Merion Station,13849.0,109719.0,43.0,9687.0,2337.0,#98c9dd,#008b00,#ffa200,#ff7257,#d99cd9
19067,PA,Montgomery,40.2084,-74.8291,Morrisville,28449.0,59125.0,34.0,12930.0,8051.0,#68a5ca,#00dd00,#ffc100,#ff5b45,#d091d0
19070,PA,Montgomery,39.9063,-75.3238,Morton,35761.0,40597.0,37.0,14046.0,13355.0,#4f94c0,#00fc00,#ffb600,#ff533f,#c887c8
19072,PA,Montgomery,40.0177,-75.2594,Narberth,15589.0,102098.0,43.0,7318.0,2410.0,#92c4db,#009700,#ffa200,#ff8364,#d99bd9
19073,PA,Montgomery,39.9863,-75.407,Newtown Square,27031.0,44142.0,37.0,11302.0,20154.0,#6ca9cc,#00f600,#ffb600,#ff674e,#be7abe
19074,PA,Montgomery,39.887,-75.2972,Norwood,20089.0,111452.0,44.0,5471.0,1948.0,#83bad5,#008800,#ff9e00,#ff906e,#da9cda
